label,text,conversation
Ayanami,Hm Does this combo go better with ketchup or barbecue sauce Do you know Laffey?,583
Ayanami,Ayanami is still working,584
Ayanami,I see you're all done with your work Ayanami has to work hard too yes.,584
Ayanami,There's a delivery order When I come back I'd like to bring a portion for Javelin too.,585
Ayanami,A new shipment of food has arrived. Ayanami will go help out.,585
Ayanami,Ultimate Ability: Dynamic Kick! Oh I used my skill on the wrong target. Sorry can we try that again?,586
Ayanami,I've seen through this dungeon's layout yes. I've honed my senses by training with the legendary L.I. so you can count on me.,586
Ayanami,Sorry about the dungeon repair costs There goes all of Zed's equipment funds *sigh*,587
Ayanami,Look at that! It's a Meowfficer dressed up as a monster! Can you get EXP from defeating it?,587
Ayanami,This quest looks pretty tough yes. But if we all do our best I'm sure we'll be able to clear it!,588
Ayanami,The bonus rewards are in. We should set it aside for Zed's gear.,588
Ayanami,A message from Akashi? Probably should take it with a grain of salt yes.,589
Ayanami,Welcome back yes. First we must cleanse Laffey's debuffs. Oh she's just sleeping?,589
Ayanami,Oh. The commission team's back. I'm sure it'll be a Great Success.,590
Ayanami,When it comes to multi-hit combos Ayanami has the upper hand yes!,590
Ayanami,Your own body is the mightiest weapon. Javelin has yet to learn this heh.,591
Ayanami,Taste the Demon's jump-kick!,591
Azuma,Shall we begin the day's work? Do not worry I will be right here with you the whole time.,592
Azuma,I need more experience if I'm to keep up with the others So please give me something to do. Hehehe.,592
Azuma,This defense power will definitely be useful in battle!,593
Azuma,My guns are very precise? Thank you for saying so. I think it's more the result of training than any natural talent. Hehehe.,593
Azuma,Oh? You want to touch me? Or would you like me to touch you? You'll have to come out and say it.,594
Azuma,Is it a very difficult mission? I can help.,594
Azuma,I got the mail. Please look it over.,595
Azuma,Hehe that's it~,595
Azuma,I am to lead the fleet? I shall not make any promises but I will do what I can!,596
Azuma,This was the result of everyone's hard work. I was merely part of the team.,596
Azuma,It's now my turn~,597
Azuma,A little wound like this it's nothing!,597
Azuma,I'd like to get to know the other Sakura girls and the others besides. What do you think of holding a mixer? I could provide the refreshments! Hehehe.,598
Azuma,On top of chocolate is there anything else you want me to make for you? It's Valentine's day after all. I'm in the mood to spoil you more than usual. Fufufu~,598
Azuma,Though I am rather confident about my sturdiness I'll proceed cautiously so that you won't have to worry about me.,599
Azuma,Please look after me through both fair weather and harsh storms. I will always remain at your side and heed your every call~,599
Azuma,Now then if you've had your fun I do believe it's now my turn? Hehe just kidding~,600
Azuma,You must be tired from your sortie. Please sit down and allow me to massage your shoulders. Mm is this pressure to your liking?,600
Azuma,E-even if it's for a picture holding this pose all this time is not easy,601
Azuma,Do you need help with the decorations in your office? I'd like to give decorating a try.,601
Azuma,Don't do that! At least don't do it right now!,602
Aylwin,I had a dream that I would one day share the stage with Lexington. If I could sing and dance just like her which one of us would you support?,602
Aylwin,*pouts* Another training exercise? You keep saying next time I want to sortie and go on real missions with everyone else!,603
Aylwin,New missions have been posted~ Let's hurry up and set sail! Just kidding we still have plenty of time right now.,603
Aylwin,Hm? There seems to be some new mail Hrmm Ah! Now this seems like some good news!,604
Aylwin,Hmm I don't particularly feel any different. Whatever a gain is a gain~,604
Aylwin,Everyone let's give it our all!,605
Aylwin,Looks like it's time for Aylwin to get serious!,605
Aylwin,I'm I'm still okay probably,606
Aylwin,Would you like some sweet chocolate and nutritious cookies? Great! I made these just for you in anticipation for Valentine's. Let's get you a plate and Oh! H-hello Lexington!,606
Aylwin,Even though I spent a lot of time training with the submarines it's a totally different experience to enjoy the sight underwater.,607
Aylwin,Want to go see Lexington's performance together next time? I'll even get your ticket for you if you'd like.,607
Aylwin,What I saw just now could prove useful for anti-submarine operations,608
Aylwin,A most graceful and elegant victory. Ehehe thank you for your praise~,608
Béarn,An improvement in operational code and tactical variables This sequence should be useful. I shall write this down in my notebook.,609
Béarn,A mission has been completed. That's one burden off our minds.,609
Béarn,You would like something sugary in preparation for your mental labor? It so happens I have a list of our stock of confectionaries. Please have a look.,610
Béarn,Transport commissions and cargo escorts are vital of course but let's not forget the important safety of our docks.,610
Béarn,Now as outlined in our briefing prepare for combat!,611
Béarn,How would you say I did? Was my performance satisfactory?,611
Béarn,Let's proceed as planned.,612
Béarn,I have sustained damage but it is under control,612
Béarn,Are you curious about this book? It is just a notepad more or less. Rest assured there is nothing remarkable about it. And it is certainly not something you need look at.,613
Béarn,A grimoire? Hmm And you say L'Opiniâtre told you this? It's certainly an amusing allegory. Now I'm afraid I must take my leave for a while as I have business to attend to.,613
Béarn,If there are sacraments that can emotionally move and unite people then this so-called marriage must be the most powerful of its kind. Ah this bliss this feeling of butterflies in my stomach Now I understand how it feels to take an oath. It's quite enjoyable actually. Hehehe~,614
Béarn,Do I know a spell or sacrament that lets you eat as much chocolate as you wish? That is a difficult question. I shall look into it but before I can begin you must first eat this confectionary please. Correct it is my handmade chocolate. I already had plans to give you it.,614
Béarn,Would you like to know a spell to make even the bitterest of chocolates taste sweet? Okay first eat this chocolate until I say stop. Once that's done I'll show you every last bit of sweetness I can offer.,615
Béarn,One can seek cover from the sun but cannot escape the heat. As I'm on lifeguard duty perhaps I should've brought an electric fan with me.,615
Béarn,Both Vichya and Iris girls enjoying the summer on the same beach A lovely sight in my opinion.,616
Béarn,Your praise honors me but I can easily imagine that you praise everyone here for their swimsuits.,616
Béarn,You were out at sea? Here have a towel.,617
Bache,Drink this energizing coffee! We can't have you run outta gas can we!,617
Bache,Hah hah hah! Is it my time to sortie?,618
Bache,This outfit is what's in vogue! Do you seriously not know fashion when you see it?,618
Bache,If the other Fletchers were as flashy as me then maybe I could actually remember their names!,619
Bache,Don't come begging for my help later if you're this easily distracted and can't finish your work!,619
Bache,You might be weaksauce but you're really good at patting heads!,620
Bache,If you can't finish your missions then magnanimous me's gonna have to step up to the plate!,620
Bache,I really have to babysit you don't I? Don't forget about collecting the mission rewards!,621
Bache,Heh heh! You've got mail! Since you're such a busy bee and I'm so considerate I'll read it out for ya!,621
Bache,Suh-weet! Let's try out my new powers!,622
Bache,You suckers think you can defeat me? That's funny!,622
Bache,So weeeak! What a buncha losers! Hahahaha!,623
Bache,I'll be back to smack the crap outta you dolts just you waaaaaait!,623
